movie_id,title,tmdb_id,tmdb_title,overview,release_date,vote_average,vote_count,poster_url,cast
903,Afterglow (1997),26941.0,Afterglow,"Lucky Mann is a builder equally handy at repairs and seduction. The latest housewife to succumb to his charms is Marianne, unhappily married to corporate exec Jeffrey. When Jeffrey becomes enraptured by Lucky’s wife Phyllis, the four get caught in a love quadrangle that reignites their marriages.",1997-12-26,6.0,39,https://image.tmdb.org/t/p/w500/c13Luo9O09ah6nMPrsr3zqlLyF9.jpg,"Nick Nolte, Julie Christie, Lara Flynn Boyle"
904,Ma vie en rose (My Life in Pink) (1997),27103.0,My Life in Pink,"Ludovic is waiting for a miracle. With six-year-old certainty, she believes she was meant to be a little girl -- and that the mistake will soon be corrected. But where she expects the miraculous, Ludo finds only rejection, isolation, and guilt -- as the intense reactions of family, friends, and neig",1997-05-28,6.887,111,https://image.tmdb.org/t/p/w500/4SwZaSDy1DR80QXKdvp6iSTawK2.jpg,"Georges Du Fresne, Michèle Laroque, Jean-Philippe Écoffey"
905,Great Expectations (1998),9410.0,Great Expectations,"Loosely based on the Charles Dickens' classic novel, ""Great Expectations"" is a sensual tale of a young man's unforgettable passage into manhood, and the three individuals who will undeniably change his life forever. Through the surprising interactions of these vivid characters, ""Great Expectations"" ",1998-01-30,6.7,695,https://image.tmdb.org/t/p/w500/djLsfl3lm7BZKWsKfVZ2wM1ZMrP.jpg,"Ethan Hawke, Gwyneth Paltrow, Hank Azaria"
906,Oscar & Lucinda (1997),39780.0,Oscar and Lucinda,"After a childhood of abuse by his evangelistic father, misfit Oscar Hopkins becomes an Anglican minister and develops a divine obsession with gambling. Lucinda Leplastrier is a rich Australian heiress shopping in London for materials for her newly acquired glass factory back home. Deciding to travel",1997-12-31,6.4,79,https://image.tmdb.org/t/p/w500/9naDX3u4hsRM8jZ0Y7k5e2HAKmY.jpg,"Ralph Fiennes, Cate Blanchett, Ciarán Hinds"
907,Vermin (1998),705118.0,Terra Vermin,"""Mama, Papa, last night I had an ugly dream which sent shivers down my spine..."" Cine terror wrecked my eyes with images that lurk. The thief with his face against the cold wall murmurs in riddles and weeps for peace as Mario spins. Off loading trauma from having been glassed after the first public ",1998-01-01,0.0,0,https://image.tmdb.org/t/p/w500/kkIUEuKG7UA85H2BKhj3gojhAzV.jpg,
908,Half Baked (1998),9490.0,Half Baked,"Three lovable party buds try to bail their friend out of jail. But just when the guys have mastered a plan, everything comes dangerously close to going up in smoke.",1998-01-16,6.329,656,https://image.tmdb.org/t/p/w500/14TmEac4bquNaEld9t0uIliYoKE.jpg,"Dave Chappelle, Jim Breuer, Harland Williams"
909,Dangerous Beauty (1998),8583.0,Dangerous Beauty,"Veronica is brilliant, gifted and beautiful, but the handsome aristocrat she loves, Marco Venier, cannot marry her because she is penniless and of questionable family. So Veronica's mother, Paola, teaches her to become a courtesan, one of the exotic companions favored by the richest and most powerfu",1998-02-20,7.008,295,https://image.tmdb.org/t/p/w500/7uHX8qIr8VYPwdpVv4TCjXcVxDo.jpg,"Catherine McCormack, Rufus Sewell, Oliver Platt"
910,Nil By Mouth (1997),21252.0,Nil by Mouth,"The family of Raymond, his wife Val and her brother Billy live in working-class London district. Also in their family is Val and Billy's mother Janet and grandmother Kath. Billy is a drug addict and Raymond kicks him out of the house, making him live on his own. Raymond is generally a rough and even",1997-10-10,6.852,151,https://image.tmdb.org/t/p/w500/xRW2hoYmXgloWehdBQxAdbKu4Jn.jpg,"Ray Winstone, Kathy Burke, Charlie Creed-Miles"
911,Twilight (1998),26269.0,Twilight,"A retired detective accepts a simple task, unaware that it will tear open old, forgotten, but deadly wounds.",1998-03-06,6.112,223,https://image.tmdb.org/t/p/w500/jepRBZNXgsINrbtSiSEdtCYbRMM.jpg,"Paul Newman, Susan Sarandon, Gene Hackman"
912,U.S. Marshalls (1998),,,,,0.0,0,,
913,Love and Death on Long Island (1997),47452.0,Love and Death on Long Island,"Curmudgeonly author Giles De'Ath, a widower with a marked distaste for modern popular culture, attempts to buy a ticket for a film adaptation of an E.M. Forster novel, but instead finds himself watching a tacky teen sex comedy. Yet when the beautiful Ronnie Bostock appears on the movie screen, Giles",1998-07-03,6.307,57,https://image.tmdb.org/t/p/w500/2jCmP9j43QXy48oQFpzM4oaYRc7.jpg,"John Hurt, Jason Priestley, Fiona Loewi"
914,Wild Things (1998),617.0,Wild Things,"When teen-socialite Kelly Van Ryan and troubled bad girl Suzie Toller accuse guidance counselor Sam Lombardo of rape, he's suspended by the school, rejected by the town, and fighting to get his life back. One cop suspects conspiracy, but nothing is what it seems...",1998-03-20,6.382,1994,https://image.tmdb.org/t/p/w500/wrcTDD9T7Ga5c9MW7kaOo2qwIvW.jpg,"Kevin Bacon, Matt Dillon, Neve Campbell"
915,Primary Colors (1998),9440.0,Primary Colors,"In this adaptation of the best-selling roman à clef about Bill Clinton's 1992 run for the White House, the young and gifted Henry Burton is tapped to oversee the presidential campaign of Governor Jack Stanton. Burton is pulled into the politician's colorful world and looks on as Stanton -- who has a",1998-03-20,6.3,350,https://image.tmdb.org/t/p/w500/RXEgVSEBkMnV8LkEGkBpuz3mkD.jpg,"John Travolta, Emma Thompson, Billy Bob Thornton"
916,Lost in Space (1998),2157.0,Lost in Space,"The prospects for continuing life on Earth in the year 2058 are grim. So the Robinsons are launched into space to colonize Alpha Prime, the only other inhabitable planet in the galaxy. But when a stowaway sabotages the mission, the Robinsons find themselves hurtling through uncharted space.",1998-04-03,5.449,1331,https://image.tmdb.org/t/p/w500/fCocPDUFuKswY2GxDdfYsT9BXMd.jpg,"William Hurt, Matt LeBlanc, Mimi Rogers"
917,Mercury Rising (1998),8838.0,Mercury Rising,"Renegade FBI agent Art Jeffries protects a nine-year-old autistic boy who has cracked the government's new ""unbreakable"" code.",1998-04-03,6.299,1677,https://image.tmdb.org/t/p/w500/60AAso6I2TzQCy2SjqtzPni8csA.jpg,"Bruce Willis, Alec Baldwin, Miko Hughes"
918,City of Angels (1998),795.0,City of Angels,"When a guardian angel – who invisibly watches over the citizens of Los Angeles – becomes captivated by a strong-willed heart surgeon, he ponders trading in his pure, otherworldly existence for a mortal life with his beloved. The couple embarks on a tender but forbidden romance spanning heaven and Ea",1998-04-10,6.818,2365,https://image.tmdb.org/t/p/w500/iuzxpUjHsbQJXV3kB9ZAdCimM60.jpg,"Nicolas Cage, Meg Ryan, Dennis Franz"
919,"City of Lost Children, The (1995)",902.0,The City of Lost Children,"A scientist in a surrealist society kidnaps children to steal their dreams, hoping that they slow his aging process.",1995-05-17,7.2,1223,https://image.tmdb.org/t/p/w500/whwT3Q9JxbAYzEc3t7uYYcCbTMf.jpg,"Ron Perlman, Dominique Pinon, Judith Vittet"
920,Two Bits (1995),40628.0,Two Bits,"It's a hot summer day in 1933 in South Philly, where 12-year old Gennaro lives with his widowed mom and his ailing grandpa, who sits outside holding tight to his last quarter, which he's promised to Gennaro and which Gennaro would like to have to buy a ticket to the plush new movie theater. But gran",1995-10-22,5.696,67,https://image.tmdb.org/t/p/w500/ianK4zwR5Vv4JSDm3sNDh3kH86I.jpg,"Jerry Barone, Al Pacino, Mary Elizabeth Mastrantonio"
921,Farewell My Concubine (1993),10997.0,Farewell My Concubine,"In an epic tale of theater, gender, love and class, two Beijing opera actors navigate political turmoil as their friendship evolves over decades.",1993-01-01,7.904,685,https://image.tmdb.org/t/p/w500/f54hNIiHNINw3JiUJB2XaQl5wCN.jpg,"Leslie Cheung, Zhang Fengyi, Gong Li"
922,Dead Man (1995),687.0,Dead Man Walking,A death row inmate turns for spiritual guidance to a local nun in the days leading up to his scheduled execution for the murders of a young couple.,1995-12-29,7.323,1509,https://image.tmdb.org/t/p/w500/eShxyjhWoFl3BwsuEmVsr4nLaMZ.jpg,"Susan Sarandon, Sean Penn, Robert Prosky"
923,Raise the Red Lantern (1991),10404.0,Raise the Red Lantern,"In 1920s China, 19-year-old Songlian becomes a concubine of a powerful lord and is forced to compete with his three wives for the privileges gained.",1991-12-18,7.911,804,https://image.tmdb.org/t/p/w500/j6MGZpg55cTqlHHwahBtzI2qQg1.jpg,"Gong Li, He Saifei, Cao Cuifen"
924,White Squall (1996),10534.0,White Squall,"In 1960, a hardy group of prep school students boards an old-fashioned sailing ship. With Capt. Christopher Sheldon at the helm, the oceangoing voyage is intended to teach the boys fortitude and discipline. But the youthful crew are about to get some unexpected instruction in survival when they get ",1996-02-02,6.27,409,https://image.tmdb.org/t/p/w500/5xF4qy44Lvv68glS7eHWH7laTqt.jpg,"Jeff Bridges, Caroline Goodall, John Savage"
925,Unforgettable (1996),2045.0,Unforgettable,"Seattle medical examiner David Krane is obsessed with solving his wife's murder. A possible solution presents itself in an experimental ""memory"" serum designed by a neurobiology professor, which has the ability to transfer memories from one person to another, but with potentially fatal consequences.",1996-02-23,5.639,119,https://image.tmdb.org/t/p/w500/500Ne3EDn3HHpuCQWwGKR74r0cB.jpg,"Ray Liotta, Linda Fiorentino, Peter Coyote"
926,Down Periscope (1996),9101.0,Down Periscope,"Maverick Navy Lieutenant Commander Tom Dodge will never be a textbook officer, but he's a brilliant seaman who's always wanted to command a nuclear submarine — he's been given one last chance to clean up his record. Unfortunately, Admiral Graham, his nemesis, would rather sink the fleet than give Do",1996-03-01,6.393,537,https://image.tmdb.org/t/p/w500/brleKcHsirTw7lFqcgUMOfgL2nl.jpg,"Kelsey Grammer, Lauren Holly, Rob Schneider"
927,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",4307.0,The Flower of My Secret,"Middle-aged romance author Leo writes under a pseudonym, since she despises her own work. At home, her husband, who works overseas, is distant both physically and emotionally. As she reevaluates her life and writing, Leo is led to an unexpected relationship with Ángel, a sensitive newspaper editor.",1995-09-22,6.781,260,https://image.tmdb.org/t/p/w500/u172NHV9SvqgVDSyRayJIPK2Brl.jpg,"Marisa Paredes, Juan Echanove, Carme Elias"
928,"Craft, The (1996)",9100.0,The Craft,"A Catholic school newcomer falls in with a clique of teen witches who wield their powers against all who dare to cross them -- be they teachers, rivals or meddlesome parents.",1996-05-03,6.783,2068,https://image.tmdb.org/t/p/w500/8bW2RdRkloYtEPhbQZN4wcdmJP4.jpg,"Robin Tunney, Fairuza Balk, Neve Campbell"
929,Harriet the Spy (1996),38223.0,Harriet the Spy,"Harriet may only be in the sixth grade, but she's already found her calling: to be a spy. In a private journal she takes everywhere, Harriet records suspicious activity and keeps a running list of observations on virtually everyone she knows. It seems harmless enough until, one day, someone finds th",1996-07-10,6.094,203,https://image.tmdb.org/t/p/w500/spTUUMgIVm4gOdWL35IoYWEuZQl.jpg,"Michelle Trachtenberg, Rosie O'Donnell, J. Smith-Cameron"
930,Chain Reaction (1996),12123.0,Chain Reaction,"At the University of Chicago, a research team that includes brilliant student machinist Eddie Kasalivich experiences a breakthrough: a stable form of fusion that may lead to a waste-free energy source. However, a private company wants to exploit the technology, so Kasalivich and physicist Dr. Lily S",1996-08-02,5.814,1214,https://image.tmdb.org/t/p/w500/4ahjVHwXXsq5zK57ds8FwWY73MS.jpg,"Keanu Reeves, Morgan Freeman, Rachel Weisz"
931,"Island of Dr. Moreau, The (1996)",9306.0,The Island of Dr. Moreau,A plane crash surviving attorney stumbles upon a mysterious island and is shocked to discover that a brilliant scientist and his lab assistant have found a way to combine human and animal DNA—with horrific results.,1996-08-23,4.899,565,https://image.tmdb.org/t/p/w500/hOJeQXve8W9rNRhdgC1WV3GQJyA.jpg,"Marlon Brando, Val Kilmer, David Thewlis"
932,First Kid (1996),12559.0,First Kid,"Some say that to be the leader of a country is one of the loneliest jobs in the world. But being the child of a world leader can be doubly so. Constantly surrounded by security officers, restricted in movements and having almost every waking moment carefully monitored makes normalcy an impossibility",1996-08-30,5.8,205,https://image.tmdb.org/t/p/w500/t7yTkuXQpnougXmRIqgfT32axZi.jpg,"Sinbad, Brock Pierce, Blake Boyd"
933,"Funeral, The (1996)",21612.0,The Funeral,"After the funeral of one of their own, a criminal family decides to embark on an emotionally unnerving journey in an attempt to exact bloody revenge.",1996-01-26,6.7,198,https://image.tmdb.org/t/p/w500/sHbJbr6BvVwRJhliiX1PKPERejO.jpg,"Christopher Walken, Chris Penn, Annabella Sciorra"
934,"Preacher's Wife, The (1996)",21539.0,The Preacher's Wife,"Good-natured Reverend Henry Biggs finds that his marriage to choir mistress Julia is flagging, due to his constant absence caring for the deprived neighborhood they live in. On top of all this, his church is coming under threat from property developer Joe Hamilton. In desperation, Biggs prays to God",1996-12-13,5.809,257,https://image.tmdb.org/t/p/w500/z1mU4g9poAgoDQRNLcfNdj3iiMs.jpg,"Denzel Washington, Whitney Houston, Courtney B. Vance"
935,Paradise Road (1997),77223.0,Paradise Road,"A group of English, American, Dutch and Australian women creates a vocal orchestra while being imprisoned in a Japanese POW camp on Sumatra during World War II.",1997-02-11,6.344,93,https://image.tmdb.org/t/p/w500/mEA7Iv1e6HqpSGMfVUdUfYOusNU.jpg,"Glenn Close, Frances McDormand, Pauline Collins"
936,Brassed Off (1996),9450.0,Brassed Off,"A Yorkshire coal mine is threatened with closure and the only hope is for the men to enter their Grimley Colliery Brass Band into a national competition. They believe they have no hope until Gloria appears carrying her Flugelhorn. At first mocked for being a woman, she soon becomes the only chance f",1996-11-01,7.0,297,https://image.tmdb.org/t/p/w500/qS2cZYWn2jlQs4Ej5O42LVIANQB.jpg,"Ewan McGregor, Tara Fitzgerald, Pete Postlethwaite"
937,"Thousand Acres, A (1997)",66588.0,A Thousand Acres,The lives of an Iowa farmer's three daughters are shattered when he suddenly decides to bequeath them the family's fertile farm.,1997-09-19,5.7,79,https://image.tmdb.org/t/p/w500/p7tsW4oUi7hHbpNtFZdMQEBj42g.jpg,"Michelle Pfeiffer, Jessica Lange, Jason Robards"
938,"Smile Like Yours, A (1997)",33657.0,A Smile Like Yours,"Danny and Jennifer Robertson are happily married, except for one major issue – he's doubtful about having children, and she desperately wants a baby. Soon, both are tempted to stray from their marriage as their baby conception woes mount.",1997-08-27,4.0,22,https://image.tmdb.org/t/p/w500/x18HBMhlxCbaWv95VktUavib0Rv.jpg,"Greg Kinnear, Lauren Holly, Joan Cusack"
939,Murder in the First (1995),8438.0,Murder in the First,"A young, inexperienced public defender is assigned to defend an inmate accused of committing murder while behind bars.",1995-01-20,7.1,615,https://image.tmdb.org/t/p/w500/1S3xY4HKAXLNvvKXRECMrbVnGQR.jpg,"Christian Slater, Kevin Bacon, Gary Oldman"
940,Airheads (1994),13595.0,Airheads,The Lone Rangers have heavy-metal dreams and a single demo tape they can't get anyone to play. The solution: Hijack an FM rock radio station and hold the deejays hostage until they agree to broadcast the band's tape.,1994-08-05,6.199,830,https://image.tmdb.org/t/p/w500/4xPG8pPMyeoec48gKWbbC85EC8j.jpg,"Brendan Fraser, Steve Buscemi, Adam Sandler"
941,With Honors (1994),16297.0,With Honors,"Convinced he'll graduate with honors because of his thesis paper, a stuffy Harvard student finds his paper being held hostage by a homeless man, who might be the guy to school the young man in life.",1994-04-29,6.7,231,https://image.tmdb.org/t/p/w500/eWJ2Y7CRvlv1KVfAJGRcH95i1pY.jpg,"Joe Pesci, Brendan Fraser, Moira Kelly"
